Country,Time,Time_unit,Deaths_old,Deaths_2020,Deaths_2021,Deaths_2022
Malaysia,9,month,13123.2,13249,22287,15191
Malaysia,10,month,13677.2,13880,19439,16252
Malaysia,11,month,13542.2,12846,17165,16337
Malaysia,12,month,14489.4,14151,17712,16191
Maldives,1,month,107.4,114,98,
Maldives,2,month,98.4,96,102,
Maldives,3,month,117.6,109,104,
Maldives,4,month,101.2,91,129,
Maldives,5,month,97.4,109,186,
Maldives,6,month,91.6,91,178,
Maldives,7,month,91.8,115,115,
Maldives,8,month,92.8,129,106,
Maldives,9,month,89.4,112,114,
Maldives,10,month,94.8,103,149,
Maldives,11,month,91.2,110,116,
Maldives,12,month,97.2,96,116,
Malta,1,week,96.2,73,93,97
Malta,2,week,84.2,93,85,91
Malta,3,week,98.8,107,118,124
Malta,4,week,87.4,88,93,121
Malta,5,week,86,77,90,112
Malta,6,week,87.2,90,94,115
Malta,7,week,82,72,110,103
Malta,8,week,88.2,74,109,79
Malta,9,week,81.6,69,108,104
Malta,10,week,79.2,70,105,97
Malta,11,week,72.8,90,94,83
Malta,12,week,76.2,104,86,80
Malta,13,week,67.6,81,77,80
Malta,14,week,71.8,75,66,106
Malta,15,week,66.6,79,70,77
Malta,16,week,67,93,65,82
Malta,17,week,60.8,57,59,87
Malta,18,week,66.2,75,70,72
Malta,19,week,65.2,71,77,72
Malta,20,week,60.4,71,75,71
Malta,21,week,61.2,53,78,53
Malta,22,week,65.6,68,53,63
Malta,23,week,57.8,65,59,80
Malta,24,week,64.2,58,69,78
Malta,25,week,55.8,62,57,68
Malta,26,week,58.8,49,94,61
Malta,27,week,59.4,71,68,87
Malta,28,week,60.2,65,79,75
Malta,29,week,54.2,66,64,83
Malta,30,week,62.2,62,62,66
Malta,31,week,63,70,97,67
Malta,32,week,63,71,97,79
Malta,33,week,58,79,74,64
Malta,34,week,56.2,81,77,54
Malta,35,week,60,73,70,67
Malta,36,week,61.8,71,72,75
Malta,37,week,60.6,64,73,76
Malta,38,week,53.8,64,50,56
Malta,39,week,55.2,80,85,66
Malta,40,week,56.6,84,66,75
Malta,41,week,60.8,71,54,70
Malta,42,week,63.6,62,87,81
Malta,43,week,60.2,67,57,72
Malta,44,week,60.4,90,72,79
Malta,45,week,58.2,86,64,75
Malta,46,week,67.2,97,82,77
Malta,47,week,64.4,90,82,81
Malta,48,week,68.8,93,80,67
Malta,49,week,68,108,77,81
Malta,50,week,70,102,88,78
Malta,51,week,69.8,110,109,98
Malta,52,week,86.2,114,92,85
Malta,53,week,87,90,,
Mauritius,1,month,902.4,965,955,1134
Mauritius,2,month,786.2,845,853,1071
Mauritius,3,month,887.6,929,952,1306
Mauritius,4,month,803.6,850,864,980
Mauritius,5,month,844,893,888,1008
Mauritius,6,month,811,910,952,1020
Mauritius,7,month,990.2,1006,1012,1252
Mauritius,8,month,931.2,1002,1178,1201
Mauritius,9,month,906.6,906,1203,1002
Mauritius,10,month,862,932,1220,1002
Mauritius,11,month,812,899,1761,970
Mauritius,12,month,867.6,923,1436,992
Mexico,1,week,15631.2,16824,36751,18212
Mexico,2,week,15468.8,16961,43931,20207
Mexico,3,week,15306,16459,45154,24506
Mexico,4,week,15019.4,15844,37098,33273
Mexico,5,week,14972.8,15467,32261,27943
Mexico,6,week,14986,15954,27253,23648
Mexico,7,week,14694.6,15120,25693,20951
Mexico,8,week,14413,14709,24394,18024
Mexico,9,week,14189.4,14138,20917,16272
Mexico,10,week,13823.4,14238,20186,15690
Mexico,11,week,13543.4,14052,18911,14689
Mexico,12,week,13468.6,13321,18155,14000
Mexico,13,week,13175.6,13838,17351,14401
Mexico,14,week,13256.6,13646,17760,13758
Mexico,15,week,12888,14155,17337,13843
Mexico,16,week,12754,15139,16364,13679
Mexico,17,week,12924.4,17236,15884,13001
Mexico,18,week,12848,18966,15515,14055
Mexico,19,week,12796.2,20759,15158,14199
Mexico,20,week,12867.6,22472,14711,14127
Mexico,21,week,13065,23399,14810,13497
Mexico,22,week,12669,23347,14424,13408
Mexico,23,week,12609.4,24390,14615,14016
Mexico,24,week,12455.2,24999,14838,13774
Mexico,25,week,12655,25317,14874,13728
Mexico,26,week,12446.2,25046,15158,14391
Mexico,27,week,12573,25887,16048,14549
Mexico,28,week,12572.2,26825,17162,15540
Mexico,29,week,12688.2,26806,19162,15889
Mexico,30,week,12744.4,26075,21659,15440
Mexico,31,week,12819.8,25118,24674,15580
Mexico,32,week,12543.6,24060,26824,14728
Mexico,33,week,12603,22914,28498,14217
Mexico,34,week,12428.6,21964,27669,13782
Mexico,35,week,12364.6,21059,27301,13482
Mexico,36,week,12485.6,20403,25363,13385
Mexico,37,week,12672.2,19641,24097,13573
Mexico,38,week,12831.2,19011,22179,13673
Mexico,39,week,12558.4,19117,20707,13483
Mexico,40,week,12874.8,18690,19568,13772
Mexico,41,week,12859.8,19057,18347,13712
Mexico,42,week,12933.8,19090,17167,13325
Mexico,43,week,12997.8,19875,16600,13674
Mexico,44,week,13231.4,20617,16666,13817
Mexico,45,week,13242.2,21775,16586,13793
Mexico,46,week,13420.2,22008,16754,14064
Mexico,47,week,13959.8,22575,16275,14899
Mexico,48,week,13789.6,22807,16490,15299
Mexico,49,week,13884.6,23783,16274,15150
Mexico,50,week,14539.8,25585,16592,15412
Mexico,51,week,14573.6,26784,17140,16012
Mexico,52,week,15437.8,29852,17726,16801
Mexico,53,week,14170,33034,,
Moldova,1,month,3980.8,3477,4128,3873
Moldova,2,month,3318.6,3098,3691,4047
Moldova,3,month,3386.6,2708,4908,3468
Moldova,4,month,3096.8,2275,4345,2916
Moldova,5,month,3198.8,3873,3378,2844
Moldova,6,month,2957,3339,3024,2644
Moldova,7,month,2757.4,3355,2946,2529
Moldova,8,month,2662.4,2707,2499,2722
Moldova,9,month,2820.6,3467,3574,2690
Moldova,10,month,3148.6,3829,4764,2777
Moldova,11,month,3255.8,3736,4713,2890
Moldova,12,month,3238.6,4852,3416,3154
Monaco,1,month,52.8,46,58,51
Monaco,2,month,46,36,70,33
Monaco,3,month,44.6,53,66,50
Monaco,4,month,42.6,45,40,42
Monaco,5,month,40,38,58,41
Monaco,6,month,38.6,39,27,39
Monaco,7,month,42.8,37,39,42
Monaco,8,month,38.8,43,45,40
Monaco,9,month,41,44,46,46
Monaco,10,month,45,47,50,
Monaco,11,month,52.2,42,36,
Monaco,12,month,43.4,51,58,
Mongolia,1,month,1414.6,1366,1151,1345
Mongolia,2,month,1300.8,1298,1237,1487
Mongolia,3,month,1437.8,1292,1381,1496
Mongolia,4,month,1345,1310,1484,1558
Mongolia,5,month,1420.6,1288,1403,1506
Mongolia,6,month,1328.4,1306,1715,1424
Mongolia,7,month,1376.2,1402,1819,1438
Mongolia,8,month,1366.6,1331,1678,1609
Mongolia,9,month,1388.6,1405,2026,1490
Mongolia,10,month,1396.8,1427,2302,1485
Mongolia,11,month,1312.2,1278,1950,1472
Mongolia,12,month,1493,1219,1785,1671
Montenegro,1,week,151,86,200,188
Montenegro,2,week,150.2,118,179,219
Montenegro,3,week,151.6,145,194,235
Montenegro,4,week,143.8,133,173,260
Montenegro,5,week,147,139,203,228
Montenegro,6,week,133,150,205,177
Montenegro,7,week,127.8,130,211,169
Montenegro,8,week,146.2,142,220,163
Montenegro,9,week,141.2,119,221,129
Montenegro,10,week,138.8,141,212,129
Montenegro,11,week,120.4,113,232,129
Montenegro,12,week,131.2,126,184,130
Montenegro,13,week,116.8,150,222,127
Montenegro,14,week,136.2,118,197,130
Montenegro,15,week,119,122,187,109
Montenegro,16,week,117.4,113,193,130
Montenegro,17,week,124,101,189,112
Montenegro,18,week,120.8,112,155,114
Montenegro,19,week,109.4,95,166,125
Montenegro,20,week,110,115,156,129
Montenegro,21,week,111,113,111,141
Montenegro,22,week,110,115,144,126
Montenegro,23,week,121.4,112,96,123
Montenegro,24,week,121.6,113,138,108
Montenegro,25,week,115,101,125,116
Montenegro,26,week,118.6,115,132,134
Montenegro,27,week,111,154,137,125
Montenegro,28,week,114,137,116,126
Montenegro,29,week,113.2,146,132,143
Montenegro,30,week,129.6,156,147,137
Montenegro,31,week,119.4,151,136,121
Montenegro,32,week,122.8,130,182,121
Montenegro,33,week,109,112,167,115
Montenegro,34,week,110,137,181,
Montenegro,35,week,105.4,138,168,
Montenegro,36,week,119.8,148,178,
Montenegro,37,week,108.4,123,193,
Montenegro,38,week,114,131,187,
Montenegro,39,week,113.8,154,187,
Montenegro,40,week,125.8,149,173,
Montenegro,41,week,116.8,147,199,
Montenegro,42,week,116.2,159,169,
Montenegro,43,week,117.6,183,193,
Montenegro,44,week,119.8,176,201,
Montenegro,45,week,121.4,173,178,
Montenegro,46,week,124.6,163,199,
Montenegro,47,week,123.6,197,183,
Montenegro,48,week,121,168,202,
Montenegro,49,week,126,166,165,
Montenegro,50,week,137.2,163,173,
Montenegro,51,week,148.8,194,154,
Montenegro,52,week,139,192,170,
Montenegro,53,week,125,166,,
Netherlands,1,week,3281.8,3103,4144,3435
Netherlands,2,week,3353.6,3364,3852,3157
Netherlands,3,week,3290,3157,3862,3192
Netherlands,4,week,3336.8,3046,3716,3202
Netherlands,5,week,3310.4,3164,3654,3286
Netherlands,6,week,3290.6,3196,3550,3254
Netherlands,7,week,3334.2,3198,3528,3379
Netherlands,8,week,3389,2959,3207,3351
Netherlands,9,week,3309.8,3098,3105,3233
Netherlands,10,week,3339.6,3107,3245,3387
Netherlands,11,week,3191.8,3218,3043,3603
Netherlands,12,week,3068,3614,3045,3630
Netherlands,13,week,3043,4458,3178,3565
Netherlands,14,week,2912,5085,3164,3574
Netherlands,15,week,2846.6,4982,3141,3515
Netherlands,16,week,2832.6,4308,3145,3235
Netherlands,17,week,2796.2,3910,3125,3141
Netherlands,18,week,2731.2,3383,3003,3129
Netherlands,19,week,2783.4,2989,3018,3127
Netherlands,20,week,2724.8,2777,2989,3057
Netherlands,21,week,2720.6,2770,2806,2922
Netherlands,22,week,2711.8,2732,3009,2962
Netherlands,23,week,2645.2,2682,2884,2942
Netherlands,24,week,2630.8,2689,2871,3012
Netherlands,25,week,2617.4,2696,2675,3136
Netherlands,26,week,2661.6,2659,2793,3101
Netherlands,27,week,2739.6,2638,2838,2972
Netherlands,28,week,2635,2619,2872,3088
Netherlands,29,week,2658,2528,2776,3189
Netherlands,30,week,2688,2673,2913,3133
Netherlands,31,week,2600.2,2666,2959,2957
Netherlands,32,week,2628.6,2642,2840,2985
Netherlands,33,week,2572.8,3209,2899,3077
Netherlands,34,week,2602.2,2856,2929,3039
Netherlands,35,week,2603,2735,2860,2964
Netherlands,36,week,2568,2692,3090,2937
Netherlands,37,week,2644,2742,2918,2814
Netherlands,38,week,2627.2,2721,2889,3014
Netherlands,39,week,2695.4,2891,3072,3197
Netherlands,40,week,2720.4,3002,3070,3307
Netherlands,41,week,2814,3022,3062,3306
Netherlands,42,week,2757.6,3222,3273,3363
Netherlands,43,week,2801,3448,3385,3304
Netherlands,44,week,2792.4,3687,3515,3225
Netherlands,45,week,2844.8,3589,3784,3169
Netherlands,46,week,2849.6,3580,3994,3204
Netherlands,47,week,2904.2,3335,4190,3396
Netherlands,48,week,2903.2,3405,4387,3422
Netherlands,49,week,2964.4,3530,4364,3594
Netherlands,50,week,3077,3615,4036,3963
Netherlands,51,week,3065.8,3909,3740,4126
Netherlands,52,week,3008.6,3867,3644,3597
Netherlands,53,week,2918,4077,,
New Zealand,1,week,569.4,590,670,677
New Zealand,2,week,588,581,630,610
New Zealand,3,week,574.4,641,659,633
New Zealand,4,week,584.4,610,603,647
New Zealand,5,week,573,615,642,660
New Zealand,6,week,567,588,647,682
New Zealand,7,week,553,618,591,641
New Zealand,8,week,568.8,622,603,627
New Zealand,9,week,576.4,595,639,685
New Zealand,10,week,577.6,611,618,732
New Zealand,11,week,588,601,630,776
New Zealand,12,week,582.4,619,637,750
New Zealand,13,week,593.8,613,679,753
New Zealand,14,week,591.2,628,631,699
New Zealand,15,week,585,651,629,759
New Zealand,16,week,616,663,640,748
New Zealand,17,week,605.6,633,687,713
New Zealand,18,week,611,561,656,713
New Zealand,19,week,631.6,629,638,797
New Zealand,20,week,612.4,617,680,759
New Zealand,21,week,636.4,608,658,813
New Zealand,22,week,660.2,603,682,790
New Zealand,23,week,669.6,623,685,776
New Zealand,24,week,666.6,642,738,858
New Zealand,25,week,680.8,643,665,828
New Zealand,26,week,676,621,662,798
New Zealand,27,week,682,618,743,842
New Zealand,28,week,703.8,617,762,888
New Zealand,29,week,720,693,754,853
New Zealand,30,week,729.4,683,756,968
New Zealand,31,week,731.4,676,780,847
New Zealand,32,week,736,643,787,761
New Zealand,33,week,716.8,635,771,829
New Zealand,34,week,686.4,655,705,757
New Zealand,35,week,687.6,601,735,760
New Zealand,36,week,663.2,630,712,756
New Zealand,37,week,683.2,623,643,705
New Zealand,38,week,672.6,606,654,754
New Zealand,39,week,647,611,646,697
New Zealand,40,week,643,651,643,712
New Zealand,41,week,656.6,609,650,701
New Zealand,42,week,614,615,678,750
New Zealand,43,week,614.4,689,638,709
New Zealand,44,week,619,584,649,713
New Zealand,45,week,611.2,631,663,670
New Zealand,46,week,587.8,586,667,668
New Zealand,47,week,610.4,612,635,730
New Zealand,48,week,588.4,650,633,631
New Zealand,49,week,576,643,666,709
New Zealand,50,week,600.6,640,603,737
New Zealand,51,week,582.4,670,703,684
New Zealand,52,week,585.6,625,623,714
New Zealand,53,week,575,675,,
Nicaragua,1,month,2080.4,2144,2314,
Nicaragua,2,month,1748.8,1942,1922,
Nicaragua,3,month,1958.6,1986,2147,
Nicaragua,4,month,1960.8,2122,2205,
Nicaragua,5,month,1975.2,5615,2509,
Nicaragua,6,month,1992.8,5582,2692,
Nicaragua,7,month,2105.6,3207,3099,
Nicaragua,8,month,2096,2354,3620,
Nicaragua,9,month,2037.6,2008,6143,
Nicaragua,10,month,2123.2,2135,3965,
Nicaragua,11,month,2060,2240,2274,
Nicaragua,12,month,2103.8,2346,2109,
North Macedonia,1,month,2094.6,1924,2471,2228
North Macedonia,2,month,1772,1766,2018,3037
North Macedonia,3,month,1807.4,1751,2757,2162
North Macedonia,4,month,1622,1750,3212,1476
North Macedonia,5,month,1618.6,1656,2166,1509
North Macedonia,6,month,1526.2,1936,1771,1775
North Macedonia,7,month,1590.8,1901,1724,1528
North Macedonia,8,month,1573.6,1842,2773,1992
North Macedonia,9,month,1485.6,1758,2736,1625
North Macedonia,10,month,1714.2,2311,2311,1533
North Macedonia,11,month,1649.2,3842,2236,1757
North Macedonia,12,month,1820.4,3286,2341,1753
Norway,1,week,924.4,862,832,957
Norway,2,week,917.6,952,868,911
Norway,3,week,907.2,837,860,824
Norway,4,week,884.8,862,851,825
Norway,5,week,895.2,816,793,922
Norway,6,week,864,796,813,888
Norway,7,week,875.6,855,769,909
Norway,8,week,867.6,813,757,992
Norway,9,week,877.4,836,705,973
Norway,10,week,868.4,799,790,931
Norway,11,week,828.2,827,788,992
Norway,12,week,817,810,769,988
Norway,13,week,781.2,854,719,895
Norway,14,week,799.4,831,780,949
Norway,15,week,785.6,841,751,863
Norway,16,week,765.8,816,753,842
Norway,17,week,780,777,777,843
Norway,18,week,741.6,749,696,834
Norway,19,week,736.4,742,707,832
Norway,20,week,724.6,686,740,843
Norway,21,week,732.2,740,728,752
Norway,22,week,713.6,662,726,806
Norway,23,week,714.2,677,729,778
Norway,24,week,722.6,731,686,809
Norway,25,week,724,739,696,891
Norway,26,week,734.2,684,720,804
Norway,27,week,748.6,697,770,857
Norway,28,week,718,668,716,882
Norway,29,week,723.2,754,757,867
Norway,30,week,722.4,732,746,801
Norway,31,week,693.4,746,767,815
Norway,32,week,718.2,738,779,793
Norway,33,week,709.2,734,789,826
Norway,34,week,717.2,746,785,775
Norway,35,week,733.4,699,792,766
Norway,36,week,723.8,710,786,828
Norway,37,week,708.4,786,821,802
Norway,38,week,720.6,773,818,847
Norway,39,week,738.4,743,806,845
Norway,40,week,730.2,784,806,815
Norway,41,week,749.4,743,803,859
Norway,42,week,749.2,714,847,853
Norway,43,week,761,796,894,853
Norway,44,week,753.4,791,918,867
Norway,45,week,764.8,777,958,844
Norway,46,week,782.4,780,918,883
Norway,47,week,779,800,948,932
Norway,48,week,793.6,774,968,925
Norway,49,week,825.2,789,1050,948
Norway,50,week,823.4,841,979,1024
Norway,51,week,835.8,823,968,1066
Norway,52,week,876.2,831,929,1136
Norway,53,week,851,841,,
Oman,1,month,814.4,845,874,958
Oman,2,month,682,739,795,965
Oman,3,month,755,691,927,848
Oman,4,month,684.6,669,1144,719
Oman,5,month,693.2,701,1235,746
Oman,6,month,675.2,865,1757,659
Oman,7,month,723.4,1060,1825,818
Oman,8,month,706.6,1021,1021,840
Oman,9,month,677.2,1082,720,725
Oman,10,month,698,1124,773,848
Oman,11,month,689.6,917,751,764
Oman,12,month,742.4,875,827,760
Palestine,1,month,1309.5,1329,1625,
Palestine,2,month,1112.5,1194,1324,
Palestine,3,month,1117.5,1105,1892,
Palestine,4,month,1006,889,1794,
Palestine,5,month,1031.5,1044,1556,
Palestine,6,month,921.5,883,1090,
Palestine,7,month,930.5,1045,1046,
Palestine,8,month,981.5,1048,1139,
Palestine,9,month,890.5,1149,1498,
Palestine,10,month,962.5,1165,1344,
Palestine,11,month,1029,1357,1057,
Palestine,12,month,1156.5,1898,1390,
Panama,1,month,1664.8,2032,3147,
Panama,2,month,1450,1531,3028,
Panama,3,month,1578.8,1287,2437,
Panama,4,month,1563.2,69,1872,
Panama,5,month,1557.2,2483,1795,
Panama,6,month,1604.4,2284,1953,
Panama,7,month,1685.4,2742,2068,
Panama,8,month,1639.4,2668,2142,
Panama,9,month,1644.8,2401,1998,
Panama,10,month,1672.2,2131,1821,
Panama,11,month,1601,2108,,
Panama,12,month,1658.4,2140,,
Paraguay,1,month,2602.2,2863,3325,6257
Paraguay,2,month,2307.2,2868,3357,3899
Paraguay,3,month,2517.2,3010,4779,2946
Paraguay,4,month,2461,2568,6437,2718
Paraguay,5,month,2754,2676,7677,3081
Paraguay,6,month,3037.6,2822,7317,3474
Paraguay,7,month,3065.2,2991,5198,3515
Paraguay,8,month,2861.6,3451,3790,2975
Paraguay,9,month,2609.2,3414,2979,2714
Paraguay,10,month,2543.2,3425,2992,2712
Paraguay,11,month,2358.8,3100,2926,2581
Paraguay,12,month,2564.6,3550,3456,2890
Peru,1,week,2715.3,2705.7,4238.8,3675.3
Peru,2,week,2704.4,2778,4932,3933.7
Peru,3,week,2715.533333,2666.4,6067.4,4507.8
Peru,4,week,2736.766667,2736.6,7133.7,4824.6
Peru,5,week,2868.9,2597.3,7467.6,4720.4
Peru,6,week,2762.6,2722.7,8182,4333.4
Peru,7,week,2803,2756.8,8210.7,3844.4
Peru,8,week,2909.233333,2765.3,7863.1,3488.2
Peru,9,week,2994.1,2821.6,7978.9,3410.6
Peru,10,week,2826.133333,2768.4,7855.6,3270.3
Peru,11,week,2889.3,2826.9,7903.5,3220.3
Peru,12,week,2812,2564.3,8057.6,2949.2
Peru,13,week,2756.466667,2513.3,8406.3,2931.1
Peru,14,week,2765.4,2742.9,9010.2,3070.4
Peru,15,week,2669.133333,2891.8,8968.7,2936.4
Peru,16,week,2779.3,3516.9,8774.2,2980
Peru,17,week,2668.366667,4425.9,8186.3,2883.3
Peru,18,week,2787.333333,5440.1,7628.1,2951.3
Peru,19,week,2687.4,6234.3,6949.8,3123.5
Peru,20,week,2789.466667,6848.8,6441.6,2948.1
Peru,21,week,2856.466667,7239,5986.6,3067.2
Peru,22,week,2876.966667,7409.1,5624.1,3117.2
Peru,23,week,3000.333333,7526,5022.3,3076.8
Peru,24,week,3015.5,7569.6,4608.8,3159.7
Peru,25,week,3119.366667,7393.2,4278.1,3173.5
Peru,26,week,3090.466667,6902,4059.1,3289.4
Peru,27,week,3146.8,6972.1,3830.5,3246.9
Peru,28,week,3009.2,7266.6,3545.6,3345.7
Peru,29,week,3089.7,7566.4,3460.6,3418
Peru,30,week,3113.633333,7634.5,3365.9,3451
Peru,31,week,3065.166667,7708.9,3260.7,3620
Peru,32,week,3132.233333,7898.2,3313.8,3529.7
Peru,33,week,2999.9,7486.7,3121.4,3521.2
Peru,34,week,2986.733333,6796.7,3305.3,3219.2
Peru,35,week,3082.5,6214.1,3178.8,3362.7
Peru,36,week,3050.6,5289.2,3071.4,3299
Peru,37,week,3062.3,4812.9,3071.4,3154.4
Peru,38,week,3112.433333,4412.1,3132,3027.9
Peru,39,week,3120.533333,3976.2,3065.1,2854.6
Peru,40,week,3025.8,3699.8,3162.9,3160.7
Peru,41,week,3085.5,3608.3,3073.6,
Peru,42,week,3141.8,3483.9,3049.1,
Peru,43,week,3075.466667,3432.9,2976.8,
Peru,44,week,3101.866667,3244.7,3128.9,
Peru,45,week,3049.566667,3334,3025.7,
Peru,46,week,2894.866667,3312.8,2977.9,
Peru,47,week,2936.4,3219.2,3066.1,
Peru,48,week,2899.8,3139.5,3169.3,
Peru,49,week,2935.433333,3182,3270.3,
Peru,50,week,2975.7,3303.2,3177.8,
Peru,51,week,2955.466667,3512.7,3288.3,
Peru,52,week,3035.266667,3627.5,3524.3,
Peru,53,week,,3840.1,,
Philippines,1,month,51995.4,53500,59993,70151
Philippines,2,month,45454,46256,53861,52490
Philippines,3,month,47911.2,45996,62558,52329
Philippines,4,month,47258.4,44768,70556,50611
Philippines,5,month,49102.4,50251,71920,54228
Philippines,6,month,46106.6,48484,68399,52281
Philippines,7,month,48859.4,54412,75672,56264
Philippines,8,month,50565.2,56827,97880,58765
Philippines,9,month,49370.8,53953,119758,53169
Philippines,10,month,51316,54200,84428,53465
Philippines,11,month,48674.6,51558,58202,
Philippines,12,month,50015.6,53731,56202,
Poland,1,week,8503.6,8463,11478,12003
Poland,2,week,8512.6,8242,10974,10782
Poland,3,week,8539.4,8059,11022,10000
Poland,4,week,8614.6,8015,10397,10158
Poland,5,week,8871.6,8560,9880,10554
Poland,6,week,8820,8343,9927,10689
Poland,7,week,8878.2,8624,10117,10399
Poland,8,week,8789.8,8474,9894,9820
Poland,9,week,8788.4,8471,10155,9213
Poland,10,week,8629.4,8364,10835,9161
Poland,11,week,8407.6,8410,11565,8780
Poland,12,week,8275.4,8322,12605,8884
Poland,13,week,8145.6,8148,13833,8898
Poland,14,week,7956.6,7991,13797,8576
Poland,15,week,7804,7996,12791,8433
Poland,16,week,7606.8,8184,11996,8732
Poland,17,week,7617.2,7743,11074,8289
Poland,18,week,7425,7757,10084,8208
Poland,19,week,7285.2,7581,9678,7901
Poland,20,week,7167,7558,8679,7584
Poland,21,week,7265,7546,8233,7472
Poland,22,week,7238.4,7632,8157,7584
Poland,23,week,7206.6,7808,8137,7740
Poland,24,week,7194.2,7740,8347,7464
Poland,25,week,7161.2,7395,8359,7765
Poland,26,week,7004.4,7375,7543,8205
Poland,27,week,7017.8,7657,7657,7067
Poland,28,week,6997.8,7309,7883,7231
Poland,29,week,7065.2,7505,7352,7990
Poland,30,week,7322.8,7569,7825,7650
Poland,31,week,7209.2,7787,7392,7781
Poland,32,week,7172.2,7952,7579,7726
Poland,33,week,7008.2,8071,7410,8457
Poland,34,week,6850,7947,7404,7731
Poland,35,week,7134.4,7443,7405,7318
Poland,36,week,7005.4,7557,8078,7735
Poland,37,week,6942.4,7704,7830,8082
Poland,38,week,7203.4,8231,8087,8295
Poland,39,week,7416.2,8219,8144,8851
Poland,40,week,7618.6,8413,8478,8502
Poland,41,week,7569.2,9187,8540,8565
Poland,42,week,7696.8,10231,8856,8264
Poland,43,week,7599.4,12364,9490,8060
Poland,44,week,7598,14743,9921,7652
Poland,45,week,7496.6,16244,10771,7626
Poland,46,week,7540.8,15633,12040,7835
Poland,47,week,7633.6,14828,12725,8078
Poland,48,week,7667.8,13627,13386,8136
Poland,49,week,7876,12982,13785,8633
Poland,50,week,7841.4,12018,13831,9315
Poland,51,week,8020,11679,13733,10183
Poland,52,week,8280.6,12128,13541,10996
Poland,53,week,7816,11775,,
Portugal,1,week,2794.4,2510,3836,2469
Portugal,2,week,2808,2665,4618,2555
Portugal,3,week,2858.6,2772,5044,2795
Portugal,4,week,2825.8,2671,4818,2791
Portugal,5,week,2686.8,2691,3973,2876
Portugal,6,week,2647,2490,3394,2702
Portugal,7,week,2643.4,2288,2862,2705
Portugal,8,week,2508,2360,2535,2474
Portugal,9,week,2463.2,2309,2354,2400
Portugal,10,week,2338.4,2182,2138,2446
Portugal,11,week,2276.4,2362,2115,2424
Portugal,12,week,2212.4,2440,2057,2467
Portugal,13,week,2160.6,2544,2133,2470
Portugal,14,week,2185.2,2654,1996,2416
Portugal,15,week,2108,2609,1966,2439
Portugal,16,week,2008.8,2390,1916,2309
Portugal,17,week,1988.8,2311,1893,2289
Portugal,18,week,1975.4,2174,2046,2219
Portugal,19,week,1918.8,2172,1912,2454
Portugal,20,week,1957.2,2057,1838,2354
Portugal,21,week,1917,2071,1996,2341
Portugal,22,week,1915.8,2335,1884,2390
Portugal,23,week,1879.4,2023,1947,2502
Portugal,24,week,1873.6,1871,1987,2679
Portugal,25,week,1984,1942,1854,2174
Portugal,26,week,1851.8,2121,1954,2148
Portugal,27,week,1810.6,2061,1953,2354
Portugal,28,week,1842.8,2236,2058,2744
Portugal,29,week,1835,2651,1960,2361
Portugal,30,week,1853.8,2440,1979,2310
Portugal,31,week,1901.6,2217,2066,2196
Portugal,32,week,1935.6,2090,2089,2100
Portugal,33,week,1821.2,1941,2129,2066
Portugal,34,week,1911.8,2014,2095,2050
Portugal,35,week,1790.4,2078,2083,2054
Portugal,36,week,1844,2061,1994,2048
Portugal,37,week,1786.6,2239,1923,2091
Portugal,38,week,1818.6,2127,2034,2120
Portugal,39,week,1860.6,1891,2016,1921
Portugal,40,week,1908.8,2142,2130,2138
Portugal,41,week,1868.6,2157,2140,2144
Portugal,42,week,1938.2,2216,2051,2106
Portugal,43,week,1982.4,2228,2187,2196
Portugal,44,week,1983.4,2474,2135,2236
Portugal,45,week,2028.2,2562,2425,2336
Portugal,46,week,2076.6,2738,2470,2353
Portugal,47,week,2116.2,2708,2568,2513
Portugal,48,week,2198.8,2701,2741,2663
Portugal,49,week,2238.8,2853,2628,2836
Portugal,50,week,2280.4,3031,2504,2922
Portugal,51,week,2396.6,2923,2596,2729
Portugal,52,week,2545.8,2801,2539,2712
Portugal,53,week,2331,3162,,
Qatar,1,month,197.6,192,212,292
Qatar,2,month,188.4,198,178,228
Qatar,3,month,192.6,221,250,224
Qatar,4,month,189.4,166,395,218
Qatar,5,month,202.2,238,273,204
Qatar,6,month,186.8,303,229,178
Qatar,7,month,179.4,269,209,213
Qatar,8,month,182.2,209,221,229
Qatar,9,month,185.6,216,168,230
Qatar,10,month,193.4,226,215,221
Qatar,11,month,201.2,168,203,226
Qatar,12,month,209.8,221,221,226
Romania,1,week,5929.6,5346,6788,5841
Romania,2,week,5904.6,5376,6531,5829
Romania,3,week,5849.8,5419,6986,6038
Romania,4,week,5819,5350,6339,6615
Romania,5,week,5819.4,5432,6287,7408
Romania,6,week,5607.2,5433,5952,7746
Romania,7,week,5632,5385,5971,7689
Romania,8,week,5657.6,5211,5967,6934
Romania,9,week,5658.6,5341,6247,6390
Romania,10,week,5522.8,5182,6410,6103
Romania,11,week,5442.6,5097,6864,5678
Romania,12,week,5355,5032,7142,5642
Romania,13,week,5289,5180,7225,5859
Romania,14,week,5207.8,5190,7193,5344
Romania,15,week,5111.6,5237,7152,5281
Romania,16,week,5044.8,5126,6782,4964
Romania,17,week,4923.6,5092,6496,5047
Romania,18,week,4926,4861,5891,4728
Romania,19,week,4719.2,4817,5605,4839
Romania,20,week,4659.2,4870,5303,4611
Romania,21,week,4699.8,4560,4974,4393
Romania,22,week,4636.4,4559,4847,4548
Romania,23,week,4672.2,4910,4876,4332
